Unnamed: 0,sha,message,comment_count,date,total_deletions,total_additions,total,comments,additions,deletions,changes,status,filenames,name,fullname,private,fork,size,watchers_count,language,has_issues,has_downloads,has_wiki,forks_count,open_issues_count,forks,open_issues,watchers,network_count,type,admin,push,pull,label,owner,total_files
509,5718ef7d21baac1b7bcb63318c0c95f1d5cf745c,testit 0.3 will clean up the environment,0,2013-09-11T06:19:17Z,11,2,13,[],"[0, 0, 0, 0, 0, 1, 1]","[2, 1, 2, 1, 1, 2, 2]","[2, 1, 2, 1, 1, 3, 3]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'tests/testit/test-closure.R', u'tests/testit/test-envir.R', u'tests/testit/test-output.R', u'tests/testit/test-parser.R', u'tests/testit/test-patterns.R', u'tests/testit/test-plot.R', u'tests/testit/test-utils.R']",knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,7
510,b3ddea2b9ae1f8a64366a8d78b02d6d742990bf4,add a drop=TRUE argument in the $get() method so that the list may not be dropped when the returned element is of length 1,0,2013-09-11T05:37:14Z,2,2,4,[],[2],[2],[4],[u'modified'],[u'R/defaults.R'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
511,3fa534a3eb22aacc864d3f1141d49e96825edd35,Add tests for adding children,0,2013-06-19T03:39:34Z,0,63,63,[],[63],[0],[63],[u'modified'],[u'inst/tests/test-tags.r'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
512,c6405f70d361d4ef4c6969c2d4d711c58c4bf48f,Add tagSetChildren() and tagAppendChildren(),0,2013-06-19T01:12:04Z,1,13,14,[],"[1, 12]","[1, 0]","[2, 12]","[u'modified', u'modified']","[u'R/bootstrap.R', u'R/tags.R']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
513,3fd5e3c3d774a12f35c27c4ad188e0641403fbd2,Final release of v0.1-3,0,2010-10-03T00:45:23Z,57,366,423,[],"[1, 12, 5, 0, 2, 21, 29, 12, 51, 0, 0, 0, 0, 6, 188, 8, 0, 3, 0, 3, 3, 1, 1, 20, 0]","[0, 1, 4, 0, 0, 0, 12, 4, 0, 0, 0, 0, 0, 0, 26, 4, 0, 0, 0, 0, 3, 1, 0, 0, 2]","[1, 13, 9, 0, 2, 21, 41, 16, 51, 0, 0, 0, 0, 6, 214, 12, 0, 3, 0, 3, 6, 2, 1, 20, 2]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'added', u'modified', u'modified', u'added', u'added', u'added', u'added', u'added', u'modified', u'modified', u'modified', u'added', u'added', u'added', u'added', u'modified', u'modified', u'modified', u'added', u'modified']","[u'.gitignore', u'ChangeLog', u'DESCRIPTION', u'ProjectTemplate_0.1-3.tar.gz', u'R/run.tests.R', u'R/show.updates.R', u'README.markdown', u'TODO', u'file_formats.markdown', u'inst/defaults/data/.gitignore', u'inst/defaults/diagnostics/.gitignore', u'inst/defaults/doc/.gitignore', u'inst/defaults/graphs/.gitignore', u'inst/defaults/lib/boot.R', u'inst/defaults/lib/load_data.R', u'inst/defaults/lib/load_libraries.R', u'inst/defaults/logs/.gitignore', u'inst/defaults/profiling/1.R', u'inst/defaults/reports/.gitignore', u'inst/defaults/tests/1.R', u'man/ProjectTemplate-package.Rd', u'man/create.project.Rd', u'man/run.tests.Rd', u'man/show.updates.Rd', u'tests/1.R']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,25
514,a4d6c91696e5153d36bf2803abea232d1339f052,v0.1-3 ready for testing,0,2010-09-01T02:58:39Z,5,3,8,[],"[3, 0, 0]","[2, 0, 3]","[5, 0, 3]","[u'modified', u'modified', u'modified']","[u'ChangeLog', u'ProjectTemplate_0.1-3.tar.gz', u'TODO']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,3
515,bb1a407e8d7f2569c4dcb41a9513791cf35e034e,ChangeLog: Always mention the code names.,0,2013-03-21T05:38:03Z,3,3,6,[],[3],[3],[6],[u'modified'],[u'ChangeLog'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
516,bda3355060c103f0431336b570b339ad4d61380c,Issue #10939: Get ready for version 1.9.0.https://github.com/ariya/phantomjs/issues/10939,0,2013-03-21T05:23:51Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'src/consts.h'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
517,08bbd324d1e1a8a3642dc5f10b4b0a665b2af515,Update ChangeLog.https://github.com/ariya/phantomjs/issues/10939,0,2013-03-21T05:22:59Z,0,7,7,[],[7],[0],[7],[u'modified'],[u'ChangeLog'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
518,d1028d196481191a6e3adf1b081f736b89c52cfa,"flock locks in folly::File, FileUtil, Exception.h fixes and testsSummary:Test required a separate process, as fcntl locks are always re-granted toa process that holds the lock.Test Plan: new tests, all tests under follyReviewed By: lucian@fb.comFB internal diff: D791370",0,2013-05-20T18:01:26Z,30,568,598,[],"[49, 34, 21, 165, 80, 97, 82, 39, 1]","[17, 12, 0, 0, 0, 0, 0, 0, 1]","[66, 46, 21, 165, 80, 97, 82, 39, 2]","[u'modified', u'modified', u'modified', u'added', u'added', u'added', u'modified', u'added', u'modified']","[u'folly/Exception.h', u'folly/File.cpp', u'folly/File.h', u'folly/FileUtil.cpp', u'folly/FileUtil.h', u'folly/test/ExceptionTest.cpp', u'folly/test/FileTest.cpp', u'folly/test/FileTestLockHelper.cpp', u'folly/test/SubprocessTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,9
519,d6e5191558bf975609761af76a173fa3e197eee3,"Fix build for folly_fb_platformSummary:This wasn't building with an error from a warning aboutnarrowing conversions---probably we didn't notice because it waspreviously broken due to folly docs being broken forever.  Folly testsshould always pass.  (I want to add it to the fbcode-tests-must-passcommit hook.)Test Plan:fbmake runtests_opt in this platform, except with stl_teststurned off because it takes years to compile.Reviewed By: andrewjcg@fb.comFB internal diff: D792059",0,2013-05-20T18:01:26Z,2,2,4,[],[2],[2],[4],[u'modified'],[u'folly/experimental/io/test/AsyncIOTest.cpp'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
520,d33ad97a1c8beaac65d7d498e77274b1077eab37,Tweak news,0,2013-04-11T18:36:18Z,6,6,12,[],[6],[6],[12],[u'modified'],[u'NEWS'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
521,442a6c27bb79a9e92d052e278f3ea3654378269f,Version bump,0,2013-04-11T18:35:04Z,2,2,4,[],"[1, 1]","[1, 1]","[2, 2]","[u'modified', u'modified']","[u'DESCRIPTION', u'NEWS']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
522,9360f929e45926ac341b0b941a213087d6f1f812,"there is nothing to do when dots[[1]] is of length 0, e.g. opts_chunk$set(list())",0,2013-09-11T05:36:19Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'R/defaults.R'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
523,7ed248497350bb9f2ec6cad6c7090c964c3968cb,roxygenize,0,2013-09-10T01:45:28Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'man/hook_document.Rd'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
524,fabaf226a9386ae44d52607a5bee9e4a5f0d62d7,use location.search.substring(1) instead of .replace(),0,2013-09-10T01:45:24Z,3,2,5,[],[2],[3],[5],[u'modified'],[u'inst/shiny/assets/ace-shiny.js'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
525,acae6c2c49befd7e0a41d99cd1be735da3d2b4bb,Expose session$input and session$outputThis makes it possible for packaged Shiny components to only askfor the session variable to get access to all inputs and outputs(along with the other good stuff on session).,0,2013-06-19T00:08:48Z,1,6,7,[],[6],[1],[7],[u'modified'],[u'R/shiny.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
526,141fdc2197100e654776c23b64f79fa087bf65ec,Do away with dependsOnFile errorThis error is causing more problems than it solves.,0,2013-06-19T00:07:42Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'R/cache.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
527,3b60ad8a5e0a009bcec99c610453533cd1897bc8,Autoloading .Rdata files,0,2010-08-31T00:41:13Z,0,10,10,[],"[2, 8]","[0, 0]","[2, 8]","[u'modified', u'modified']","[u'TODO', u'inst/defaults/lib/load_data.R']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,2
528,9182b72988659cf7661258a14a3dfe4349fd8a58,Added more messages; now storing built package in git,0,2010-08-30T00:18:29Z,2,10,12,[],"[0, 0, 2, 2, 4, 2]","[1, 0, 1, 0, 0, 0]","[1, 0, 3, 2, 4, 2]","[u'modified', u'added', u'modified', u'modified', u'modified', u'modified']","[u'.gitignore', u'ProjectTemplate_0.1-3.tar.gz', u'README.markdown', u'TODO', u'inst/defaults/lib/boot.R', u'tests/1.R']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,6
529,9ef69005d4ec2d2947225c2339da39664d9b98a7,ChangeLog: Modify the issue numbers to match the new issue tracker.https://github.com/ariya/phantomjs/issues/10939,0,2013-03-21T03:32:24Z,20,20,40,[],[20],[20],[40],[u'modified'],[u'ChangeLog'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
530,b5345bc13346224254e77021cae3e144f9577ecd,netsniff example: Exclude Data URI from HAR.Fixes issue #10740.https://github.com/ariya/phantomjs/issues/10740,0,2013-03-21T03:24:59Z,0,6,6,[],[6],[0],[6],[u'modified'],[u'examples/netsniff.js'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
531,517718730d0502017cdc520989d2b9244a66506b,Making from(dynamic.items()) workSummary: It was broken because the `dynamic`'s iterator wasn't complete.Test Plan: Unit testReviewed By: jbrewer@fb.comFB internal diff: D793618,0,2013-05-20T18:01:26Z,1,10,11,[],"[1, 1, 8]","[0, 1, 0]","[1, 2, 8]","[u'modified', u'modified', u'modified']","[u'folly/dynamic-inl.h', u'folly/experimental/Gen.h', u'folly/experimental/test/GenTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
532,c5a492c05a7fb386569ebc09c887a7abe6a63e6d,distinctBy()Test Plan: Unit testsReviewed By: jbrewer@fb.comFB internal diff: D791149,0,2013-05-20T18:01:26Z,4,134,138,[],"[86, 11, 37]","[4, 0, 0]","[90, 11, 37]","[u'modified', u'modified', u'modified']","[u'folly/experimental/Gen-inl.h', u'folly/experimental/Gen.h', u'folly/experimental/test/GenTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
533,bffa0b7a2a1a41500a0e43b2597fc78b23c60215,Fixes for R CMD check,0,2013-04-11T18:27:40Z,3,16,19,[],"[2, 3, 1, 9, 1]","[1, 0, 1, 0, 1]","[3, 3, 2, 9, 2]","[u'modified', u'modified', u'modified', u'modified', u'modified']","[u'DESCRIPTION', u'R/load.r', u'R/zzz.r', u'man/create_description.Rd', u'man/devtools.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,5
534,2b39e46ae2b6f82508ed4f19329ad7d5d19b0f36,Only test markdown vignettes with latest knitr,0,2013-04-11T18:23:54Z,18,21,39,[],[21],[18],[39],[u'modified'],[u'inst/tests/test-vignettes.r'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
535,de2c69d3243a472b1ee4322450c9e0dc04141786,Update docs,0,2013-04-11T15:56:27Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'man/load_all.Rd'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
536,accbf95a8e90ccf2e9d623f1a9ee42dfc0d2563e,mention example 103 for hook_movecode,0,2013-09-07T05:59:44Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'R/hooks-latex.R'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
537,82b95a82381c9b46d7a0a561eae25e4020e6d044,bump version,0,2013-09-06T18:11:16Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'DESCRIPTION'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
538,a7ed8a006f570b837c21e4d09d70c6fae56a3bcd,includeText should be HTML escaped,0,2013-06-19T00:07:08Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'R/shinyui.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
539,b1a0ebd531ecae21bddfdc9fbda10380bd039680,Add includeCSS and includeScript functions,0,2013-06-19T00:06:34Z,36,78,114,[],"[2, 45, 31]","[0, 0, 36]","[2, 45, 67]","[u'modified', u'modified', u'modified']","[u'NAMESPACE', u'R/shinyui.R', u'man/include.Rd']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,3
540,e8021acccd7d8d30f5698f4d8c1eb40af8554abc,Speed up radioButtons when there are many choices,0,2013-06-18T04:49:50Z,20,19,39,[],[19],[20],[39],[u'modified'],[u'R/bootstrap.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
541,96065c3f30a42c0ed2648d07eb19a6b2abe1afec,Updated TODO,0,2010-08-29T23:43:35Z,0,2,2,[],[2],[0],[2],[u'modified'],[u'TODO'],ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,1
542,b9ff6b1405b005298a9a5acd5e4852f7bbd6a04e,Updated data autoloading process,0,2010-08-29T23:25:55Z,11,29,40,[],"[6, 2, 2, 3, 14, 2]","[0, 2, 2, 1, 4, 2]","[6, 4, 4, 4, 18, 4]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'ChangeLog', u'DESCRIPTION', u'README.markdown', u'TODO', u'inst/defaults/lib/load_data.R', u'man/ProjectTemplate-package.Rd']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,6
543,9f9053ec4482f14aeb1da98a61fb25e084670328,Add support for specifying non-default CA certificate bundles.This is done via SSL_CERT_DIR and --ssl-certstore.Fixes issue #10916.https://github.com/ariya/phantomjs/issues/10916,0,2013-03-20T15:27:54Z,0,59,59,[],"[28, 5, 9, 17]","[0, 0, 0, 0]","[28, 5, 9, 17]","[u'modified', u'modified', u'modified', u'modified']","[u'src/config.cpp', u'src/config.h', u'src/networkaccessmanager.cpp', u'test/webpage-spec.js']",phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,4
544,52883ced681854f453029822f466b6a4a18c0e3e,WebPage: network timeout setting.Fixes issue #11129.https://github.com/ariya/phantomjs/issues/11129,0,2013-03-20T05:57:26Z,0,106,106,[],"[1, 2, 41, 15, 6, 1, 40]","[0, 0, 0, 0, 0, 0, 0]","[1, 2, 41, 15, 6, 1, 40]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'src/consts.h', u'src/modules/webpage.js', u'src/networkaccessmanager.cpp', u'src/networkaccessmanager.h', u'src/webpage.cpp', u'src/webpage.h', u'test/webpage-spec.js']",phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,7
545,5f517beb049f122c268c3b5bf2eb747b5e7b3a7b,"Disabling conversion with contained value for OptionalSummary: Comparisons with values can lead to confusion, especially when the value itself is truthy. To avoid this confusion, I'm disabling comparison with contained value. Note that Optionals can still be constructed and assigned these values, but comparsion must be done separately for the container and the contained.Test Plan: Unit tests, contbuildReviewed By: tudorb@fb.comFB internal diff: D783621",0,2013-05-20T18:01:26Z,65,155,220,[],"[53, 102]","[34, 31]","[87, 133]","[u'modified', u'modified']","[u'folly/Optional.h', u'folly/test/OptionalTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
546,e2b1c08aae0f2651a56de5a519705bbe13331f46,Fix async_io_test to work with larger block sizesTest Plan: ran itReviewed By: lucian@fb.comFB internal diff: D787733,0,2013-05-20T18:01:26Z,27,35,62,[],[35],[27],[62],[u'modified'],[u'folly/experimental/io/test/AsyncIOTest.cpp'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
547,26b90449dd62f5d9d33c697799892eb203c21b51,"move rateHelper() to detail/Stats.hSummary:The BucketedTimeSeries::rateHelper() function is generic, and notspecific to the BucketedTimeSeries class.  This diff moves it tofolly/detail/Stats.h, so other parts of the stats code can access it aswell.Test Plan: Ran the folly unit tests.Reviewed By: delong.j@fb.comFB internal diff: D778115",0,2013-05-20T18:01:26Z,20,33,53,[],"[31, 2]","[0, 20]","[31, 22]","[u'modified', u'modified']","[u'folly/detail/Stats.h', u'folly/stats/BucketedTimeSeries.h']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
548,387dfb5fe3eac08023b214376f2aa2528109f28f,Merge pull request #283 from hadley/default-descriptionSmooth package creation process,0,2013-04-10T20:25:45Z,23,182,205,[],"[1, 7, 6, 48, 3, 39, 10, 5, 19, 41, 3]","[0, 0, 16, 3, 2, 0, 0, 1, 0, 0, 1]","[1, 7, 22, 51, 5, 39, 10, 6, 19, 41, 4]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'added', u'modified', u'added', u'added', u'modified']","[u'NAMESPACE', u'NEWS', u'R/create.r', u'R/load.r', u'R/package.r', u'R/zzz.r', u'inst/templates/DESCRIPTION', u'man/create.Rd', u'man/create_description.Rd', u'man/devtools.Rd', u'man/load_all.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,11
549,498fd3f6cc0c2439728fe2dece91fd5f7f8c5c4c,Merge pull request #280 from wch/loadhooksCall .onAttach and .onLoad with lib path and package name.'Fixes #279,0,2013-04-10T20:25:30Z,16,27,43,[],"[3, 15, 3, 6, 0]","[0, 8, 0, 0, 8]","[3, 23, 3, 6, 8]","[u'modified', u'modified', u'modified', u'modified', u'modified']","[u'NEWS', u'R/run-loadhooks.r', u'inst/tests/test-load-hooks.r', u'inst/tests/testLoadHooks/R/a.r', u'man/run_onload.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,5
550,6b4ae40ea47109bdd01347604fa8b5c5b1b9442d,"clean up andre's highlight inside the source hook of latexactually the results are not heavily cleaned up as before, since they are not put in the alltt environment any more",0,2013-09-06T18:10:30Z,6,7,13,[],"[1, 6]","[5, 1]","[6, 7]","[u'modified', u'modified']","[u'R/highlight.R', u'R/hooks-latex.R']",knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,2
551,df65b0f5894b86f464edd2874c3d505ea9e24401,clean latex aux files,0,2013-09-06T18:09:12Z,1,3,4,[],[3],[1],[4],[u'modified'],[u'inst/bin/knit'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
552,39b0da2a3f5c1584958745e54c4d45eb14abf92b,Speed up selectInput when there are many choices,0,2013-06-18T04:44:13Z,8,12,20,[],[12],[8],[20],[u'modified'],[u'R/bootstrap.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
553,253c92bab73abb0834074f5e534c7c99c93bc457,Bump version to 0.6.0.99 for development,0,2013-06-12T15:53:51Z,1,5,6,[],"[1, 4]","[1, 0]","[2, 4]","[u'modified', u'modified']","[u'DESCRIPTION', u'NEWS']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
554,5d13d9a447f725ef8350c79ebd70a6fbc0ebe9bb,Revised documentation re. data loading,0,2010-08-27T12:07:44Z,0,9,9,[],"[7, 2]","[0, 0]","[7, 2]","[u'modified', u'modified']","[u'README.markdown', u'TODO']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,2
555,b0973f5089a01f76cd1cb1c8f1822ff80034ab0f,Documentation revisions; tests for run.tests(),0,2010-08-26T11:50:53Z,13,27,40,[],"[11, 3, 6, 4, 2, 1]","[0, 3, 4, 6, 0, 0]","[11, 6, 10, 10, 2, 1]","[u'added', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'ChangeLog', u'DESCRIPTION', u'README.markdown', u'man/ProjectTemplate-package.Rd', u'man/run.tests.Rd', u'tests/1.R']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,6
556,b16a5348a9ecb08169d493a5aa1543b05962dabb,WebPage: new constants for modifiers keysDeclares in event.modifiers all constants needed for the fifthparameter of sendEvent.http://code.google.com/p/phantomjs/issues/detail?id=1056https://github.com/ariya/phantomjs/issues/11056,0,2013-03-19T05:24:02Z,0,8,8,[],[8],[0],[8],[u'modified'],[u'src/modules/webpage.js'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
557,63dc1e2c8fdf664c40af4390c2299cfb9a46ae2c,Add a patch to disable touch event support.This is from https://github.com/ariya/phantomjs/pull/408.See also issue #10375 for some related discussion.https://github.com/ariya/phantomjs/issues/10375,0,2013-03-19T05:00:16Z,0,141,141,[],[141],[0],[141],[u'added'],[u'patches/disable-touch-event.patch'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
558,e9bf39f0e3d57672e03d01a788f097c76405362e,"Make BucketedTimeSeries::rate() more accurateSummary:Make rate() and countRate() more accurate when queried for a specifictime range.Previously these functions divided the estimated sum/count by the entiretime range specified.  This underestimated the rate if we don't actuallyhave data for the entire time period.  (Since the sum computed onlytakes into account the time range for which we have data.)For example, if the timeseries duration was 60 seconds, but only 30seconds of data had been entered so far, rate(now - 60, now) wouldunderestimate the rate by half, since there was only 30 seconds worth ofdata available.  The no-argument version of rate() did work correctly inthat case.Test Plan:Added a new unit test for this behavior.Also fixed the existing rate test code, which had the same bug andexpected the underestimated rate.Reviewed By: delong.j@fb.comFB internal diff: D778114",0,2013-05-20T18:01:26Z,9,119,128,[],"[24, 34, 61]","[4, 4, 1]","[28, 38, 62]","[u'modified', u'modified', u'modified']","[u'folly/stats/BucketedTimeSeries-defs.h', u'folly/stats/BucketedTimeSeries.h', u'folly/test/TimeseriesTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
559,4b9cc255b07960d87abe202ab898ad5bb5eba7ca,"fix fbstring move assignment operatorSummary:21.4.2 [string.cons] / 23 says> If *this and str are the same object, the member has no effect.That means we have to support self-move-assignment.Test Plan: added test which triggered assertion, ran itReviewed By: andrei.alexandrescu@fb.comFB internal diff: D785057",0,2013-05-20T18:01:26Z,4,11,15,[],"[5, 6]","[2, 2]","[7, 8]","[u'modified', u'modified']","[u'folly/FBString.h', u'folly/test/FBStringTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
560,f32ee5efdcefafe55893a908273ba77429e20731,Add trailing newline,0,2013-04-10T19:17:43Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'inst/templates/DESCRIPTION'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
561,48e6b7e933e75d9c0ab6307e984b494501d28708,Fix docs,0,2013-04-09T14:23:17Z,2,3,5,[],"[1, 2]","[1, 1]","[2, 3]","[u'modified', u'modified']","[u'R/load.r', u'man/create_description.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
562,ad7f8e0721257fdb482c867ff8be53971a815d75,use the latest version of mathjax,0,2013-09-05T01:45:58Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'inst/shiny/ui.R'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
563,17f9feaea1acaa6150350d39e388e48a4ca3d5b2,clearly this is a bug: should use escape_html when output format is html,0,2013-09-04T06:22:13Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'R/highlight.R'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
564,c10850118d4ef9134770b465200a8a17d68c9102,Merge pull request #170 from hadley/masterFix typo,0,2013-06-11T20:26:14Z,2,4,6,[],[4],[2],[6],[u'modified'],[u'R/reactives.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
565,4f017e9173a9987fb1a663fa1ecc1c7a376e4adb,"Remove annoying title=""foo"" tooltip on all tabset tabs",0,2013-06-11T16:19:49Z,0,2,2,[],[2],[0],[2],[u'modified'],[u'R/bootstrap.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
